uuid,gene_curie,gene_symbol,disease_curie,disease_title,disease_original_curie,disease_original_title,classification_curie,classification_title,moi_curie,moi_title,submitter_curie,submitter_title,submitted_as_hgnc_id,submitted_as_hgnc_symbol,submitted_as_disease_id,submitted_as_disease_name,submitted_as_moi_id,submitted_as_moi_name,submitted_as_submitter_id,submitted_as_submitter_name,submitted_as_classification_id,submitted_as_classification_name,submitted_as_date,submitted_as_public_report_url,submitted_as_notes,submitted_as_pmids,submitted_as_assertion_criteria_url,submitted_as_submission_id,submitted_run_date,pub_year
GENCC_000106-HGNC_17129-OMIM_201100-HP_0000007-GENCC_100002,HGNC:17129,SLC39A4,MONDO:0008713,acrodermatitis enteropathica,OMIM:201100,Acrodermatitis enteropathica,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:17129,SLC39A4,OMIM:201100,acrodermatitis enteropathica,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2020-04-09 12:05:18,,,12955721,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SLC39A40Acroderm,2023-11-30,2003.0
GENCC_000106-HGNC_17129-OMIM_201100-HP_0000007-GENCC_100002,HGNC:17129,SLC39A4,MONDO:0008713,acrodermatitis enteropathica,OMIM:201100,Acrodermatitis enteropathica,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:17129,SLC39A4,OMIM:201100,acrodermatitis enteropathica,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2020-04-09 12:05:18,,,20883266,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SLC39A40Acroderm,2023-11-30,2011.0
GENCC_000106-HGNC_17366-OMIM_238700-HP_0000007-GENCC_100002,HGNC:17366,AASS,MONDO:0009388,hyperlysinemia,OMIM:238700,Hyperlysinemia,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:17366,AASS,OMIM:238700,hyperlysinemia,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2020-04-09 12:05:18,,,23570448,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,AASS0Hyperlys,2023-11-30,2013.0
GENCC_000106-HGNC_17366-OMIM_238700-HP_0000007-GENCC_100002,HGNC:17366,AASS,MONDO:0009388,hyperlysinemia,OMIM:238700,Hyperlysinemia,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:17366,AASS,OMIM:238700,hyperlysinemia,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2020-04-09 12:05:18,,,23890588,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,AASS0Hyperlys,2023-11-30,2014.0
GENCC_000106-HGNC_17382-OMIM_188470-HP_0000006-GENCC_100008,HGNC:17382,SRGAP1,MONDO:0008566,"thyroid cancer, nonmedullary, 2",OMIM:188470,"{Thyroid cancer, nonmedullary, 2}",GENCC:100008,No Known Disease Relationship,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:17382,SRGAP1,OMIM:188470,"{Thyroid cancer, nonmedullary, 2}",HP:0000006,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2017-10-30 20:04:41,,,23539728,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/86,SRGAP10Thyroid02,2020-12-04,2013.0
GENCC_000106-HGNC_17521-OMIM_137580-HP_0000005-GENCC_100008,HGNC:17521,ZNF385A,MONDO:0007661,Tourette syndrome,OMIM:137580,"{Gilles de la Tourette syndrome, susceptibility to}",GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:17521,ZNF385A,OMIM:137580,Tourette syndrome,HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2018-11-05 20:04:41,,,28472652,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/87,ZNF385A0Tourette,2020-12-04,2017.0
GENCC_000106-HGNC_17841-OMIM_119540-HP_0000005-GENCC_100008,HGNC:17841,MORN5,MONDO:0007336,isolated cleft palate,OMIM:119540,OMIM:119540,GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:17841,MORN5,OMIM:119540,"Cleft palate, isolated",HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2018-01-22 20:04:41,,,27630576,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/89,MORN50CleftPal02,2020-12-04,2016.0
GENCC_000106-HGNC_17845-OMIM_181500-HP_0000005-GENCC_100008,HGNC:17845,SULT1B1,MONDO:0005090,schizophrenia,OMIM:181500,{Schizophrenia},GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:17845,SULT1B1,OMIM:181500,{Schizophrenia},HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2018-02-19 20:04:41,,,24463507,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/90,SULT1B10Schizop,2020-12-04,2014.0
GENCC_000106-HGNC_17992-OMIM_181500-HP_0000005-GENCC_100008,HGNC:17992,TRPM3,MONDO:0005090,schizophrenia,OMIM:181500,{Schizophrenia},GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:17992,TRPM3,OMIM:181500,{Schizophrenia},HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2017-05-16 20:04:42,,,24463508,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/92,TRPM30Schizop,2020-12-04,2014.0
GENCC_000106-HGNC_1802-OMIM_146520-HP_0000006-GENCC_100002,HGNC:1802,CDSN,MONDO:0007805,hypotrichosis 2,OMIM:146520,Hypotrichosis 2,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:1802,CDSN,OMIM:146520,hypotrichosis 2,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-19 12:32:10,,,12754508,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDSN0Hypotric,2023-11-30,2003.0
GENCC_000106-HGNC_1802-OMIM_146520-HP_0000006-GENCC_100002,HGNC:1802,CDSN,MONDO:0007805,hypotrichosis 2,OMIM:146520,Hypotrichosis 2,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:1802,CDSN,OMIM:146520,hypotrichosis 2,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-19 12:32:10,,,16307662,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDSN0Hypotric,2023-11-30,2005.0
GENCC_000106-HGNC_1802-OMIM_146520-HP_0000006-GENCC_100002,HGNC:1802,CDSN,MONDO:0007805,hypotrichosis 2,OMIM:146520,Hypotrichosis 2,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:1802,CDSN,OMIM:146520,hypotrichosis 2,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-19 12:32:10,,,20448140,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDSN0Hypotric,2023-11-30,2010.0
GENCC_000106-HGNC_1802-OMIM_146520-HP_0000006-GENCC_100002,HGNC:1802,CDSN,MONDO:0007805,hypotrichosis 2,OMIM:146520,Hypotrichosis 2,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:1802,CDSN,OMIM:146520,hypotrichosis 2,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-19 12:32:10,,,23746069,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDSN0Hypotric,2023-11-30,2014.0
GENCC_000106-HGNC_18039-OMIM_137580-HP_0000005-GENCC_100008,HGNC:18039,KDM5B,MONDO:0007661,Tourette syndrome,OMIM:137580,"{Gilles de la Tourette syndrome, susceptibility to}",GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:18039,KDM5B,OMIM:137580,Tourette syndrome,HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2017-12-28 20:04:42,,,28472652,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/94,KDM5B0Tourette,2020-12-04,2017.0
GENCC_000106-HGNC_18333-OMIM_137580-HP_0000005-GENCC_100008,HGNC:18333,TIGD2,MONDO:0007661,Tourette syndrome,OMIM:137580,"{Gilles de la Tourette syndrome, susceptibility to}",GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:18333,TIGD2,OMIM:137580,Tourette syndrome,HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2018-04-02 20:04:42,,,28472652,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/96,TIGD20Tourette,2020-12-04,2017.0
GENCC_000106-HGNC_18398-OMIM_136000-HP_0000006-GENCC_100002,HGNC:18398,SMARCAD1,MONDO:0007619,isolated congenital adermatoglyphia,OMIM:136000,Adermatoglyphia,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:18398,SMARCAD1,OMIM:136000,isolated congenital adermatoglyphia,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-10-21 07:26:21,,,21820097,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SMARCAD10Adermato,2023-11-30,2011.0
GENCC_000106-HGNC_18398-OMIM_136000-HP_0000006-GENCC_100002,HGNC:18398,SMARCAD1,MONDO:0007619,isolated congenital adermatoglyphia,OMIM:136000,Adermatoglyphia,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:18398,SMARCAD1,OMIM:136000,isolated congenital adermatoglyphia,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-10-21 07:26:21,,,24664640,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SMARCAD10Adermato,2023-11-30,2015.0
GENCC_000106-HGNC_18398-OMIM_136000-HP_0000006-GENCC_100002,HGNC:18398,SMARCAD1,MONDO:0007619,isolated congenital adermatoglyphia,OMIM:136000,Adermatoglyphia,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:18398,SMARCAD1,OMIM:136000,isolated congenital adermatoglyphia,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-10-21 07:26:21,,,24909267,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SMARCAD10Adermato,2023-11-30,2015.0
GENCC_000106-HGNC_18398-OMIM_136000-HP_0000006-GENCC_100002,HGNC:18398,SMARCAD1,MONDO:0007619,isolated congenital adermatoglyphia,OMIM:136000,Adermatoglyphia,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:18398,SMARCAD1,OMIM:136000,isolated congenital adermatoglyphia,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-10-21 07:26:21,,,26932190,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SMARCAD10Adermato,2023-11-30,2017.0
GENCC_000106-HGNC_18398-OMIM_136000-HP_0000006-GENCC_100002,HGNC:18398,SMARCAD1,MONDO:0007619,isolated congenital adermatoglyphia,OMIM:136000,Adermatoglyphia,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:18398,SMARCAD1,OMIM:136000,isolated congenital adermatoglyphia,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-10-21 07:26:21,,,29269196,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SMARCAD10Adermato,2023-11-30,2017.0
GENCC_000106-HGNC_18472-OMIM_181500-HP_0000005-GENCC_100004,HGNC:18472,ZDHHC5,MONDO:0005090,schizophrenia,OMIM:181500,{Schizophrenia},GENCC:100004,Limited,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:18472,ZDHHC5,OMIM:181500,{Schizophrenia},HP:0000005,,GENCC:000106,INVITAE,GENCC:100004,Limited,2018-07-18 20:04:42,,,29024729,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/98,ZDHHC50Schizop,2020-12-04,2017.0
GENCC_000106-HGNC_18533-OMIM_181500-HP_0000005-GENCC_100008,HGNC:18533,USP48,MONDO:0005090,schizophrenia,OMIM:181500,{Schizophrenia},GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:18533,USP48,OMIM:181500,{Schizophrenia},HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2017-04-06 20:04:42,,,26666178,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/99,USP480Schizop,2020-12-04,2016.0
GENCC_000106-HGNC_1869-OMIM_143470-HP_0000006-GENCC_100002,HGNC:1869,CETP,MONDO:0007744,cholesterol-ester transfer protein deficiency,OMIM:143470,Hyperalphalipoproteinemia,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:1869,CETP,OMIM:143470,cholesterol-ester transfer protein deficiency,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-19 12:32:10,,,1200546,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CETP0Hyperalp,2023-11-30,1975.0
GENCC_000106-HGNC_1869-OMIM_143470-HP_0000006-GENCC_100002,HGNC:1869,CETP,MONDO:0007744,cholesterol-ester transfer protein deficiency,OMIM:143470,Hyperalphalipoproteinemia,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:1869,CETP,OMIM:143470,cholesterol-ester transfer protein deficiency,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-19 12:32:10,,,16855848,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CETP0Hyperalp,2023-11-30,2006.0
GENCC_000106-HGNC_1869-OMIM_143470-HP_0000006-GENCC_100002,HGNC:1869,CETP,MONDO:0007744,cholesterol-ester transfer protein deficiency,OMIM:143470,Hyperalphalipoproteinemia,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:1869,CETP,OMIM:143470,cholesterol-ester transfer protein deficiency,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-19 12:32:10,,,28428219,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CETP0Hyperalp,2023-11-30,2017.0
GENCC_000106-HGNC_1869-OMIM_143470-HP_0000006-GENCC_100002,HGNC:1869,CETP,MONDO:0007744,cholesterol-ester transfer protein deficiency,OMIM:143470,Hyperalphalipoproteinemia,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:1869,CETP,OMIM:143470,cholesterol-ester transfer protein deficiency,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-19 12:32:10,,,8906592,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CETP0Hyperalp,2023-11-30,1996.0
GENCC_000106-HGNC_1869-OMIM_143470-HP_0000006-GENCC_100002,HGNC:1869,CETP,MONDO:0007744,cholesterol-ester transfer protein deficiency,OMIM:143470,Hyperalphalipoproteinemia,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:1869,CETP,OMIM:143470,cholesterol-ester transfer protein deficiency,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-19 12:32:10,,,9437190,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CETP0Hyperalp,2023-11-30,1998.0
GENCC_000106-HGNC_1869-OMIM_143470-HP_0000006-GENCC_100002,HGNC:1869,CETP,MONDO:0007744,cholesterol-ester transfer protein deficiency,OMIM:143470,Hyperalphalipoproteinemia,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:1869,CETP,OMIM:143470,cholesterol-ester transfer protein deficiency,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-19 12:32:10,,,9508004,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CETP0Hyperalp,2023-11-30,1998.0
GENCC_000106-HGNC_18732-OMIM_137580-HP_0000005-GENCC_100008,HGNC:18732,KLHL9,MONDO:0007661,Tourette syndrome,OMIM:137580,"{Gilles de la Tourette syndrome, susceptibility to}",GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:18732,KLHL9,OMIM:137580,Tourette syndrome,HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2018-10-05 20:04:43,,,28191890,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/101,KLHL90Tourette,2020-12-04,2017.0
GENCC_000106-HGNC_18762-OMIM_138500-HP_0000006-GENCC_100004,HGNC:18762,SLC36A2,MONDO:0007677,hyperglycinuria,OMIM:138500,[Hyperglycinuria],GENCC:100004,Limited,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:18762,SLC36A2,OMIM:138500,hyperglycinuria,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100004,Limited,2018-06-14 13:38:57,,,19033659,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SLC36A20Hypergly02,2023-11-30,2008.0
GENCC_000106-HGNC_1884-OMIM_167800-HP_0000006-GENCC_100004,HGNC:1884,CFTR,MONDO:0008185,hereditary chronic pancreatitis,OMIM:167800,"{Pancreatitis, chronic, protection against}",GENCC:100004,Limited,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:1884,CFTR,OMIM:167800,hereditary chronic pancreatitis,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100004,Limited,2023-05-04 12:17:40,,,1695717,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFTR0Pancreatitis,2023-11-30,1990.0
GENCC_000106-HGNC_1884-OMIM_167800-HP_0000006-GENCC_100004,HGNC:1884,CFTR,MONDO:0008185,hereditary chronic pancreatitis,OMIM:167800,"{Pancreatitis, chronic, protection against}",GENCC:100004,Limited,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:1884,CFTR,OMIM:167800,hereditary chronic pancreatitis,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100004,Limited,2023-05-04 12:17:40,,,7691345,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFTR0Pancreatitis,2023-11-30,1993.0
GENCC_000106-HGNC_1884-OMIM_167800-HP_0000006-GENCC_100004,HGNC:1884,CFTR,MONDO:0008185,hereditary chronic pancreatitis,OMIM:167800,"{Pancreatitis, chronic, protection against}",GENCC:100004,Limited,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:1884,CFTR,OMIM:167800,hereditary chronic pancreatitis,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100004,Limited,2023-05-04 12:17:40,,,9725922,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFTR0Pancreatitis,2023-11-30,1998.0
GENCC_000106-HGNC_1908-OMIM_200150-HP_0000007-GENCC_100002,HGNC:1908,VPS13A,MONDO:0008695,chorea-acanthocytosis,OMIM:200150,Choreoacanthocytosis,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:1908,VPS13A,OMIM:200150,chorea-acanthocytosis,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-09-14 18:27:05,,,12404112,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,VPS13A0Choreoac,2023-11-30,2002.0
GENCC_000106-HGNC_1908-OMIM_200150-HP_0000007-GENCC_100002,HGNC:1908,VPS13A,MONDO:0008695,chorea-acanthocytosis,OMIM:200150,Choreoacanthocytosis,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:1908,VPS13A,OMIM:200150,chorea-acanthocytosis,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-09-14 18:27:05,,,21598378,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,VPS13A0Choreoac,2023-11-30,2011.0
GENCC_000106-HGNC_19164-OMIM_181500-HP_0000005-GENCC_100008,HGNC:19164,STARD13,MONDO:0005090,schizophrenia,OMIM:181500,{Schizophrenia},GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:19164,STARD13,OMIM:181500,{Schizophrenia},HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2017-05-23 20:04:43,,,24463507,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/106,STARD130Schizop,2020-12-04,2014.0
GENCC_000106-HGNC_19167-OMIM_181500-HP_0000005-GENCC_100008,HGNC:19167,KIF17,MONDO:0005090,schizophrenia,OMIM:181500,{Schizophrenia},GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:19167,KIF17,OMIM:181500,{Schizophrenia},HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2017-05-10 20:04:43,,,20646681,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/107,KIF170Schizop,2020-12-04,2011.0
GENCC_000106-HGNC_19167-OMIM_181500-HP_0000005-GENCC_100008,HGNC:19167,KIF17,MONDO:0005090,schizophrenia,OMIM:181500,{Schizophrenia},GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:19167,KIF17,OMIM:181500,{Schizophrenia},HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2017-05-10 20:04:43,,,21521616,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/107,KIF170Schizop,2020-12-04,2011.0
GENCC_000106-HGNC_19167-OMIM_181500-HP_0000005-GENCC_100008,HGNC:19167,KIF17,MONDO:0005090,schizophrenia,OMIM:181500,{Schizophrenia},GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:19167,KIF17,OMIM:181500,{Schizophrenia},HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2017-05-10 20:04:43,,,26421900,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/107,KIF170Schizop,2020-12-04,2016.0
GENCC_000106-HGNC_19214-OMIM_181500-HP_0000005-GENCC_100008,HGNC:19214,SHKBP1,MONDO:0005090,schizophrenia,OMIM:181500,{Schizophrenia},GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:19214,SHKBP1,OMIM:181500,{Schizophrenia},HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2017-05-24 20:04:43,,,28135719,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/108,SHKBP10Schizop,2020-12-04,2017.0
GENCC_000106-HGNC_19214-OMIM_181500-HP_0000005-GENCC_100008,HGNC:19214,SHKBP1,MONDO:0005090,schizophrenia,OMIM:181500,{Schizophrenia},GENCC:100008,No Known Disease Relationship,HP:0000005,Unknown,GENCC:000106,Invitae,HGNC:19214,SHKBP1,OMIM:181500,{Schizophrenia},HP:0000005,,GENCC:000106,INVITAE,GENCC:100008,No Known Disease Relationship,2017-05-24 20:04:43,,,24463507,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/108,SHKBP10Schizop,2020-12-04,2014.0
GENCC_000106-HGNC_1952-OMIM_100100-HP_0000007-GENCC_100002,HGNC:1952,CHRM3,MONDO:0007032,prune belly syndrome,OMIM:100100,Prune belly syndrome,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:1952,CHRM3,OMIM:100100,prune belly syndrome,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2020-04-09 12:05:22,,,10944224,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CHRM30?PruneBe,2023-11-30,2000.0
GENCC_000106-HGNC_1952-OMIM_100100-HP_0000007-GENCC_100002,HGNC:1952,CHRM3,MONDO:0007032,prune belly syndrome,OMIM:100100,Prune belly syndrome,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:1952,CHRM3,OMIM:100100,prune belly syndrome,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2020-04-09 12:05:22,,,22077972,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CHRM30?PruneBe,2023-11-30,2012.0
